"","Station","Year","Area","Species","Latitude","Longitude","CPUE","SST_cvW","SST_cvW5","SST_cvW4","SST_cvW3","SST_cvW2","SST_cvW1"
"3876",148,1999,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.454,0.127772400783081,0.151509422070007,0.122723142107147,0.152440250010476,0.145043087691706,0.102463678651039
"3877",148,2000,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.194,0.13729221795212,0.122723142107147,0.152440250010476,0.145043087691706,0.102463678651039,0.127772400783081
"3878",148,2001,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.214,0.150898141341521,0.152440250010476,0.145043087691706,0.102463678651039,0.127772400783081,0.13729221795212
"3879",148,2002,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.228,0.15629233759345,0.145043087691706,0.102463678651039,0.127772400783081,0.13729221795212,0.150898141341521
"3880",148,2003,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.517,0.13480953565098,0.102463678651039,0.127772400783081,0.13729221795212,0.150898141341521,0.15629233759345
"3881",148,2004,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.442,0.144478736518266,0.127772400783081,0.13729221795212,0.150898141341521,0.15629233759345,0.13480953565098
"3882",148,2005,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.309,0.152057865075117,0.13729221795212,0.150898141341521,0.15629233759345,0.13480953565098,0.144478736518266
"3883",148,2006,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.197,0.130663800569585,0.150898141341521,0.15629233759345,0.13480953565098,0.144478736518266,0.152057865075117
"3884",148,2007,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.318,0.115898184541506,0.15629233759345,0.13480953565098,0.144478736518266,0.152057865075117,0.130663800569585
"3885",148,2008,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.083,0.16465038475589,0.13480953565098,0.144478736518266,0.152057865075117,0.130663800569585,0.115898184541506
"3886",148,2009,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.355,0.217274534671099,0.144478736518266,0.152057865075117,0.130663800569585,0.115898184541506,0.16465038475589
"3887",148,2010,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.31,0.112804571604033,0.152057865075117,0.130663800569585,0.115898184541506,0.16465038475589,0.217274534671099
"3888",148,2011,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.466,0.168834507114958,0.130663800569585,0.115898184541506,0.16465038475589,0.217274534671099,0.112804571604033
"3889",148,2012,"East Yakutat/Southeast","Pacific cod",54.648,-132.838,0.365,0.15547069018881,0.115898184541506,0.16465038475589,0.217274534671099,0.112804571604033,0.168834507114958
"3892",149,1990,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.339,0.170003909480784,0.107651760846075,0.160105319308974,0.151502209868578,0.151514018396349,0.196832320450967
"3893",149,1991,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.376,0.163044530342026,0.160105319308974,0.151502209868578,0.151514018396349,0.196832320450967,0.170003909480784
"3894",149,1992,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.555,0.107651760846075,0.151502209868578,0.151514018396349,0.196832320450967,0.170003909480784,0.163044530342026
"3895",149,1993,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.582,0.160105319308974,0.151514018396349,0.196832320450967,0.170003909480784,0.163044530342026,0.107651760846075
"3896",149,1994,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.261,0.151502209868578,0.196832320450967,0.170003909480784,0.163044530342026,0.107651760846075,0.160105319308974
"3897",149,1995,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.244,0.122170758631536,0.170003909480784,0.163044530342026,0.107651760846075,0.160105319308974,0.151502209868578
"3898",149,1996,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.167,0.148055661951647,0.163044530342026,0.107651760846075,0.160105319308974,0.151502209868578,0.122170758631536
"3899",149,1997,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.488,0.143731179047654,0.107651760846075,0.160105319308974,0.151502209868578,0.122170758631536,0.148055661951647
"3900",149,1998,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.361,0.103904275807533,0.160105319308974,0.151502209868578,0.122170758631536,0.148055661951647,0.143731179047654
"3901",149,1999,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.454,0.133681006831631,0.151502209868578,0.122170758631536,0.148055661951647,0.143731179047654,0.103904275807533
"3902",149,2000,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.194,0.144367536835946,0.122170758631536,0.148055661951647,0.143731179047654,0.103904275807533,0.133681006831631
"3903",149,2001,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.214,0.156766957903378,0.148055661951647,0.143731179047654,0.103904275807533,0.133681006831631,0.144367536835946
"3904",149,2002,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.228,0.154386314630211,0.143731179047654,0.103904275807533,0.133681006831631,0.144367536835946,0.156766957903378
"3905",149,2003,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.517,0.143691591836817,0.103904275807533,0.133681006831631,0.144367536835946,0.156766957903378,0.154386314630211
"3906",149,2004,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.442,0.144263079144616,0.133681006831631,0.144367536835946,0.156766957903378,0.154386314630211,0.143691591836817
"3907",149,2005,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.309,0.147234002367866,0.144367536835946,0.156766957903378,0.154386314630211,0.143691591836817,0.144263079144616
"3908",149,2006,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.197,0.133765846153275,0.156766957903378,0.154386314630211,0.143691591836817,0.144263079144616,0.147234002367866
"3909",149,2007,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.318,0.120991512006171,0.154386314630211,0.143691591836817,0.144263079144616,0.147234002367866,0.133765846153275
"3910",149,2008,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.083,0.164408082770746,0.143691591836817,0.144263079144616,0.147234002367866,0.133765846153275,0.120991512006171
"3911",149,2009,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.355,0.209534553484483,0.144263079144616,0.147234002367866,0.133765846153275,0.120991512006171,0.164408082770746
"3912",149,2010,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.31,0.110823392746679,0.147234002367866,0.133765846153275,0.120991512006171,0.164408082770746,0.209534553484483
"3913",149,2011,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.466,0.173239203202027,0.133765846153275,0.120991512006171,0.164408082770746,0.209534553484483,0.110823392746679
"3914",149,2012,"East Yakutat/Southeast","Pacific cod",54.598,-133.023,0.365,0.151782073761612,0.120991512006171,0.164408082770746,0.209534553484483,0.110823392746679,0.173239203202027
"20921",62,1990,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,9.94,0.222323652807139,0.252917174012545,0.209706421030686,0.187888828343584,0.195080448781049,0.296625031477398
"20931",62,1991,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,9.432,0.236036478854249,0.209706421030686,0.187888828343584,0.195080448781049,0.296625031477398,0.222323652807139
"20941",62,1992,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,8.325,0.252917174012545,0.187888828343584,0.195080448781049,0.296625031477398,0.222323652807139,0.236036478854249
"20951",62,1993,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,10.878,0.209706421030686,0.195080448781049,0.296625031477398,0.222323652807139,0.236036478854249,0.252917174012545
"20961",62,1994,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,11.461,0.187888828343584,0.296625031477398,0.222323652807139,0.236036478854249,0.252917174012545,0.209706421030686
"20971",62,1995,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,13.557,0.217852956648344,0.222323652807139,0.236036478854249,0.252917174012545,0.209706421030686,0.187888828343584
"20981",62,1996,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,9.691,0.16004393557677,0.236036478854249,0.252917174012545,0.209706421030686,0.187888828343584,0.217852956648344
"20991",62,1997,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,12.561,0.225799953428894,0.252917174012545,0.209706421030686,0.187888828343584,0.217852956648344,0.16004393557677
"21001",62,1998,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,14.387,0.188500590480859,0.209706421030686,0.187888828343584,0.217852956648344,0.16004393557677,0.225799953428894
"21011",62,1999,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,10.97,0.295056668565747,0.187888828343584,0.217852956648344,0.16004393557677,0.225799953428894,0.188500590480859
"21021",62,2000,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,11.803,0.27587180798173,0.217852956648344,0.16004393557677,0.225799953428894,0.188500590480859,0.295056668565747
"21031",62,2001,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,11.933,0.149608275019584,0.16004393557677,0.225799953428894,0.188500590480859,0.295056668565747,0.27587180798173
"21041",62,2002,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,12.735,0.223540089058642,0.225799953428894,0.188500590480859,0.295056668565747,0.27587180798173,0.149608275019584
"21051",62,2003,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,11.978,0.130414360365511,0.188500590480859,0.295056668565747,0.27587180798173,0.149608275019584,0.223540089058642
"21061",62,2004,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,12.402,0.265595108957501,0.295056668565747,0.27587180798173,0.149608275019584,0.223540089058642,0.130414360365511
"21071",62,2005,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,11.447,0.144282946390491,0.27587180798173,0.149608275019584,0.223540089058642,0.130414360365511,0.265595108957501
"21081",62,2006,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,14.229,0.211839856124242,0.149608275019584,0.223540089058642,0.130414360365511,0.265595108957501,0.144282946390491
"21091",62,2007,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,15.614,0.296580767200029,0.223540089058642,0.130414360365511,0.265595108957501,0.144282946390491,0.211839856124242
"21101",62,2008,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,12.907,0.282426525847681,0.130414360365511,0.265595108957501,0.144282946390491,0.211839856124242,0.296580767200029
"21111",62,2009,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,12.792,0.286536212067052,0.265595108957501,0.144282946390491,0.211839856124242,0.296580767200029,0.282426525847681
"21121",62,2010,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,16.445,0.15051170468182,0.144282946390491,0.211839856124242,0.296580767200029,0.282426525847681,0.286536212067052
"21131",62,2011,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,13.41,0.230091002561489,0.211839856124242,0.296580767200029,0.282426525847681,0.286536212067052,0.15051170468182
"21141",62,2012,"Western Gulf of Alaska","Giant grenadier",52.663,-168.988,12.821,0.410638275356915,0.296580767200029,0.282426525847681,0.286536212067052,0.15051170468182,0.230091002561489
"21171",63,1990,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,9.94,0.223139338334746,0.24897053204295,0.227720639555541,0.192935334830919,0.212028312124046,0.299263754369834
"21181",63,1991,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,9.432,0.251548013695344,0.227720639555541,0.192935334830919,0.212028312124046,0.299263754369834,0.223139338334746
"21191",63,1992,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,8.325,0.24897053204295,0.192935334830919,0.212028312124046,0.299263754369834,0.223139338334746,0.251548013695344
"21201",63,1993,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,10.878,0.227720639555541,0.212028312124046,0.299263754369834,0.223139338334746,0.251548013695344,0.24897053204295
"21211",63,1994,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,11.461,0.192935334830919,0.299263754369834,0.223139338334746,0.251548013695344,0.24897053204295,0.227720639555541
"21221",63,1995,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,13.557,0.220351219530143,0.223139338334746,0.251548013695344,0.24897053204295,0.227720639555541,0.192935334830919
"21231",63,1996,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,9.691,0.180955439045267,0.251548013695344,0.24897053204295,0.227720639555541,0.192935334830919,0.220351219530143
"21241",63,1997,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,12.561,0.23783780896723,0.24897053204295,0.227720639555541,0.192935334830919,0.220351219530143,0.180955439045267
"21251",63,1998,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,14.387,0.211490638522481,0.227720639555541,0.192935334830919,0.220351219530143,0.180955439045267,0.23783780896723
"21261",63,1999,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,10.97,0.291612556849242,0.192935334830919,0.220351219530143,0.180955439045267,0.23783780896723,0.211490638522481
"21271",63,2000,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,11.803,0.277527434130118,0.220351219530143,0.180955439045267,0.23783780896723,0.211490638522481,0.291612556849242
"21281",63,2001,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,11.933,0.155504995728353,0.180955439045267,0.23783780896723,0.211490638522481,0.291612556849242,0.277527434130118
"21291",63,2002,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,12.735,0.231508937663583,0.23783780896723,0.211490638522481,0.291612556849242,0.277527434130118,0.155504995728353
"21301",63,2003,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,11.978,0.139184799912002,0.211490638522481,0.291612556849242,0.277527434130118,0.155504995728353,0.231508937663583
"21311",63,2004,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,12.402,0.285490955491581,0.291612556849242,0.277527434130118,0.155504995728353,0.231508937663583,0.139184799912002
"21321",63,2005,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,11.447,0.134107445971342,0.277527434130118,0.155504995728353,0.231508937663583,0.139184799912002,0.285490955491581
"21331",63,2006,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,14.229,0.213927339937143,0.155504995728353,0.231508937663583,0.139184799912002,0.285490955491581,0.134107445971342
"21341",63,2007,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,15.614,0.329044178616109,0.231508937663583,0.139184799912002,0.285490955491581,0.134107445971342,0.213927339937143
"21351",63,2008,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,12.907,0.299653054326448,0.139184799912002,0.285490955491581,0.134107445971342,0.213927339937143,0.329044178616109
"21361",63,2009,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,12.792,0.295042967471184,0.285490955491581,0.134107445971342,0.213927339937143,0.329044178616109,0.299653054326448
"21371",63,2010,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,16.445,0.168742984514822,0.134107445971342,0.213927339937143,0.329044178616109,0.299653054326448,0.295042967471184
"21381",63,2011,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,13.41,0.240929523393995,0.213927339937143,0.329044178616109,0.299653054326448,0.295042967471184,0.168742984514822
"21391",63,2012,"Western Gulf of Alaska","Giant grenadier",52.965,-168.135,12.821,0.412081824159839,0.329044178616109,0.299653054326448,0.295042967471184,0.168742984514822,0.240929523393995
"21421",64,1990,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,9.94,0.234011682693673,0.250803768394507,0.245333101474205,0.205658875807521,0.220501597892658,0.30540671366571
"21431",64,1991,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,9.432,0.240866604228161,0.245333101474205,0.205658875807521,0.220501597892658,0.30540671366571,0.234011682693673
"21441",64,1992,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,8.325,0.250803768394507,0.205658875807521,0.220501597892658,0.30540671366571,0.234011682693673,0.240866604228161
"21451",64,1993,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,10.878,0.245333101474205,0.220501597892658,0.30540671366571,0.234011682693673,0.240866604228161,0.250803768394507
"21461",64,1994,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,11.461,0.205658875807521,0.30540671366571,0.234011682693673,0.240866604228161,0.250803768394507,0.245333101474205
"21471",64,1995,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,13.557,0.262806949265517,0.234011682693673,0.240866604228161,0.250803768394507,0.245333101474205,0.205658875807521
"21481",64,1996,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,9.691,0.193612237289999,0.240866604228161,0.250803768394507,0.245333101474205,0.205658875807521,0.262806949265517
"21491",64,1997,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,12.561,0.250759960238679,0.250803768394507,0.245333101474205,0.205658875807521,0.262806949265517,0.193612237289999
"21501",64,1998,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,14.387,0.200597622329124,0.245333101474205,0.205658875807521,0.262806949265517,0.193612237289999,0.250759960238679
"21511",64,1999,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,10.97,0.300366895822846,0.205658875807521,0.262806949265517,0.193612237289999,0.250759960238679,0.200597622329124
"21521",64,2000,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,11.803,0.299407636135837,0.262806949265517,0.193612237289999,0.250759960238679,0.200597622329124,0.300366895822846
"21531",64,2001,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,11.933,0.160307987065295,0.193612237289999,0.250759960238679,0.200597622329124,0.300366895822846,0.299407636135837
"21541",64,2002,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,12.735,0.231238286673595,0.250759960238679,0.200597622329124,0.300366895822846,0.299407636135837,0.160307987065295
"21551",64,2003,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,11.978,0.144637386066916,0.200597622329124,0.300366895822846,0.299407636135837,0.160307987065295,0.231238286673595
"21561",64,2004,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,12.402,0.284152853597639,0.300366895822846,0.299407636135837,0.160307987065295,0.231238286673595,0.144637386066916
"21571",64,2005,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,11.447,0.155634219225253,0.299407636135837,0.160307987065295,0.231238286673595,0.144637386066916,0.284152853597639
"21581",64,2006,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,14.229,0.211603499896779,0.160307987065295,0.231238286673595,0.144637386066916,0.284152853597639,0.155634219225253
"21591",64,2007,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,15.614,0.342678216048871,0.231238286673595,0.144637386066916,0.284152853597639,0.155634219225253,0.211603499896779
"21601",64,2008,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,12.907,0.321375309566298,0.144637386066916,0.284152853597639,0.155634219225253,0.211603499896779,0.342678216048871
"21611",64,2009,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,12.792,0.311285713694678,0.284152853597639,0.155634219225253,0.211603499896779,0.342678216048871,0.321375309566298
"21621",64,2010,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,16.445,0.185767989872057,0.155634219225253,0.211603499896779,0.342678216048871,0.321375309566298,0.311285713694678
"21631",64,2011,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,13.41,0.243191164994415,0.211603499896779,0.342678216048871,0.321375309566298,0.311285713694678,0.185767989872057
"21641",64,2012,"Western Gulf of Alaska","Giant grenadier",53.192,-166.855,12.821,0.456015764598974,0.342678216048871,0.321375309566298,0.311285713694678,0.185767989872057,0.243191164994415
"21671",65,1990,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,9.94,0.249179446795224,0.283670863242304,0.252927167703695,0.208690318265188,0.234296288231837,0.326770770064258
"21681",65,1991,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,9.432,0.267693543137206,0.252927167703695,0.208690318265188,0.234296288231837,0.326770770064258,0.249179446795224
"21691",65,1992,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,8.325,0.283670863242304,0.208690318265188,0.234296288231837,0.326770770064258,0.249179446795224,0.267693543137206
"21701",65,1993,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,10.878,0.252927167703695,0.234296288231837,0.326770770064258,0.249179446795224,0.267693543137206,0.283670863242304
"21711",65,1994,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,11.461,0.208690318265188,0.326770770064258,0.249179446795224,0.267693543137206,0.283670863242304,0.252927167703695
"21721",65,1995,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,13.557,0.304172799492083,0.249179446795224,0.267693543137206,0.283670863242304,0.252927167703695,0.208690318265188
"21731",65,1996,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,9.691,0.212106524532698,0.267693543137206,0.283670863242304,0.252927167703695,0.208690318265188,0.304172799492083
"21741",65,1997,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,12.561,0.302430194209625,0.283670863242304,0.252927167703695,0.208690318265188,0.304172799492083,0.212106524532698
"21751",65,1998,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,14.387,0.221612132057983,0.252927167703695,0.208690318265188,0.304172799492083,0.212106524532698,0.302430194209625
"21761",65,1999,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,10.97,0.313741212418094,0.208690318265188,0.304172799492083,0.212106524532698,0.302430194209625,0.221612132057983
"21771",65,2000,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,11.803,0.320217713334123,0.304172799492083,0.212106524532698,0.302430194209625,0.221612132057983,0.313741212418094
"21781",65,2001,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,11.933,0.182467188383093,0.212106524532698,0.302430194209625,0.221612132057983,0.313741212418094,0.320217713334123
"21791",65,2002,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,12.735,0.23736657887781,0.302430194209625,0.221612132057983,0.313741212418094,0.320217713334123,0.182467188383093
"21801",65,2003,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,11.978,0.161111280927107,0.221612132057983,0.313741212418094,0.320217713334123,0.182467188383093,0.23736657887781
"21811",65,2004,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,12.402,0.28222701662339,0.313741212418094,0.320217713334123,0.182467188383093,0.23736657887781,0.161111280927107
"21821",65,2005,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,11.447,0.153330125527421,0.320217713334123,0.182467188383093,0.23736657887781,0.161111280927107,0.28222701662339
"21831",65,2006,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,14.229,0.21997720203906,0.182467188383093,0.23736657887781,0.161111280927107,0.28222701662339,0.153330125527421
"21841",65,2007,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,15.614,0.380327159477433,0.23736657887781,0.161111280927107,0.28222701662339,0.153330125527421,0.21997720203906
"21851",65,2008,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,12.907,0.357442826357928,0.161111280927107,0.28222701662339,0.153330125527421,0.21997720203906,0.380327159477433
"21861",65,2009,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,12.792,0.347266482551487,0.28222701662339,0.153330125527421,0.21997720203906,0.380327159477433,0.357442826357928
"21871",65,2010,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,16.445,0.236154849362491,0.153330125527421,0.21997720203906,0.380327159477433,0.357442826357928,0.347266482551487
"21881",65,2011,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,13.41,0.254206839915223,0.21997720203906,0.380327159477433,0.357442826357928,0.347266482551487,0.236154849362491
"21891",65,2012,"Western Gulf of Alaska","Giant grenadier",53.583,-165.685,12.821,0.478664751229187,0.380327159477433,0.357442826357928,0.347266482551487,0.236154849362491,0.254206839915223
"21921",66,1990,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,9.94,0.266412581439588,0.274533985411483,0.274224232196189,0.223108028868907,0.2342279456484,0.326123636305065
"21931",66,1991,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,9.432,0.271955195066844,0.274224232196189,0.223108028868907,0.2342279456484,0.326123636305065,0.266412581439588
"21941",66,1992,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,8.325,0.274533985411483,0.223108028868907,0.2342279456484,0.326123636305065,0.266412581439588,0.271955195066844
"21951",66,1993,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,10.878,0.274224232196189,0.2342279456484,0.326123636305065,0.266412581439588,0.271955195066844,0.274533985411483
"21961",66,1994,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,11.461,0.223108028868907,0.326123636305065,0.266412581439588,0.271955195066844,0.274533985411483,0.274224232196189
"21971",66,1995,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,13.557,0.309846568010769,0.266412581439588,0.271955195066844,0.274533985411483,0.274224232196189,0.223108028868907
"21981",66,1996,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,9.691,0.212096669006254,0.271955195066844,0.274533985411483,0.274224232196189,0.223108028868907,0.309846568010769
"21991",66,1997,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,12.561,0.306415836888998,0.274533985411483,0.274224232196189,0.223108028868907,0.309846568010769,0.212096669006254
"22001",66,1998,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,14.387,0.22287618641418,0.274224232196189,0.223108028868907,0.309846568010769,0.212096669006254,0.306415836888998
"22011",66,1999,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,10.97,0.342553276444491,0.223108028868907,0.309846568010769,0.212096669006254,0.306415836888998,0.22287618641418
"22021",66,2000,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,11.803,0.308899368672727,0.309846568010769,0.212096669006254,0.306415836888998,0.22287618641418,0.342553276444491
"22031",66,2001,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,11.933,0.195277472711785,0.212096669006254,0.306415836888998,0.22287618641418,0.342553276444491,0.308899368672727
"22041",66,2002,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,12.735,0.238999985072781,0.306415836888998,0.22287618641418,0.342553276444491,0.308899368672727,0.195277472711785
"22051",66,2003,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,11.978,0.16658938033489,0.22287618641418,0.342553276444491,0.308899368672727,0.195277472711785,0.238999985072781
"22061",66,2004,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,12.402,0.300090334591066,0.342553276444491,0.308899368672727,0.195277472711785,0.238999985072781,0.16658938033489
"22071",66,2005,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,11.447,0.168982647644883,0.308899368672727,0.195277472711785,0.238999985072781,0.16658938033489,0.300090334591066
"22081",66,2006,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,14.229,0.236690267577277,0.195277472711785,0.238999985072781,0.16658938033489,0.300090334591066,0.168982647644883
"22091",66,2007,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,15.614,0.368570815164493,0.238999985072781,0.16658938033489,0.300090334591066,0.168982647644883,0.236690267577277
"22101",66,2008,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,12.907,0.3458354078242,0.16658938033489,0.300090334591066,0.168982647644883,0.236690267577277,0.368570815164493
"22111",66,2009,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,12.792,0.338374435578152,0.300090334591066,0.168982647644883,0.236690267577277,0.368570815164493,0.3458354078242
"22121",66,2010,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,16.445,0.222896933162404,0.168982647644883,0.236690267577277,0.368570815164493,0.3458354078242,0.338374435578152
"22131",66,2011,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,13.41,0.262640830484384,0.236690267577277,0.368570815164493,0.3458354078242,0.338374435578152,0.222896933162404
"22141",66,2012,"Western Gulf of Alaska","Giant grenadier",53.737,-164.468,12.821,0.472338453611705,0.368570815164493,0.3458354078242,0.338374435578152,0.222896933162404,0.262640830484384
"22171",67,1990,"Western Gulf of Alaska","Giant grenadier",53.97,-163.263,9.94,0.275405163340643,0.268403473170552,0.268395881511562,0.244651275359439,0.234754022778865,0.353160993597542
